,nbr_retweet,period,botscore,cleaned_tweet,identity,retweet
6039,1,3,0.28378247513569405, truth hidden wuhanvirus coronavirus chinavirus main part body attack others expression ace testis potentially sterilize male angelamerkel said least  humanity get this depopulation comnfqsvyzd,Human,1
6040,0,3,0.10328573467123618,iran islam got china spreading thats belief coronavirus,Human,0
6041,1,3,0.14812070832967303,china support italy coronavirus ,Human,1
6042,0,3,0.2079055732880228,giving highly infectious lethal disease world due hundred year continuing animal abuse inhumanity china start close border borisjohnson done jan beijing quarantine international arrival coronavirus,Human,0
6043,0,3,0.11116719108518804,heartbreaking coronavirus china ,Human,0
6044,0,3,0.635706839522915,province centre chinas virus outbreak began allowing factory business reopen show confidence beijing gaining control disease manufacturing supplychain procurement logistics coronavirus,Bot,0
6045,0,3,0.7081126267613624,im hong kong calling chinese coronavirus absolutely ok anyone u think its racist talk me doubt virus come china rmb ccp suppressed early warning caused serious outbreak coronavirus wuhanvirus ,Bot,0
6046,6,3,0.5967761711282766,coronavirus outside china  case  death date total  death  total covid case confirmed worldwide coronavirusoutbreak comgbywqwu,Bot,6
6047,1,3,0.19466773728450495,im putting right nowif china bat flu affect cub baseball seasoni going hong kong phooey ass mlb cub coronavirus washyourhands calmdown comovyastngk,Human,1
6048,0,3,0.07651310672792835,u deliberately letting coronavirus run wild disease maximum effect american collapse healthcare kill bunch pensioner put ccp control u economy become vassel state china others seem taking seriously comnoruoauf,Human,0
6049,0,3,0.26734400306340506, coronavirus case world new case outside china  new case china  total death   serious critical case   ,Human,0
6050,0,3,0.06565556198004287,listened interview morning regarding coronavirus generic drug used today keep canadian heath check manufactured china supply chain toilet paper really problem comeozksxa,Human,0
6051,0,3,0.19466773728450495,people trying get corona virus here life saving tip know mask people wearing well made china try ether find one made somewhere else use them coronavirus comtjqnqgcw,Human,0
6052,0,3,0.1701324265302999,hope done world turn back china coronavirus,Human,0
6053,4,3,0.49505756400804624,editorial cartoon michael de adder coronavirus coronaoutbreak chinacoronavirus pencepandemic mikepence puertorico election votebluenomatterwho wallstreet walmart dowjones nasdaq comohpccohdqy,Human,4
6054,0,3,0.09590276214117437,friend mine heard talk locker room covid started wutang china cream covid rule everything around me wutang wutangisfordakids covid coronavirus,Human,0
6055,0,3,0.0825396626774012,good leslynlewis  right u watched covid coronavirus unfold china asia said thing long long ago ,Human,0
6056,0,3,0.19466773728450495,china provided urgent medical assistance kurdistan region sulaymaniyah health director stressed citizen go crowded place coronavirus covid,Human,0
6057,0,3,0.05624491210051878,coronavirus response country china build hospital italy quarantine whole country u uh let move tax day fix it,Human,0
6058,1,3,0.300816711527256,new coronavirus hit economic tie china italy expected doubledigit decline trade  percent drop bilateral investment expert ,Human,1
6059,2,3,0.07651310672792835,jimoneil check epidemic start china hn coronavirus saars name major one started china speak prevention find poor track record,Human,2
6060,19,3,0.0825396626774012,check piece americangiant ceo bayardwinthrop lesson covid our entire economy dependent upon good made elsewhere particularly china dont make thing ourselves lose control,Human,19
6061,16,3,0.2079055732880228,what happened china show quarantine social distancing isolation infected population contain epidemic great fast read covid coronavirus epitwitter drs roy anderson deirdre hollingsworth et al via thelancet ,Human,16
6062,2,3,0.3742667881821624,check article bcarlton vrscout includes real degree view coronavirus hangzhou china captured nikkmitchell ceo fxgvr thank amazing video stay safe ,Human,2
6063,0,3,0.5967761711282766,coronavirus outside china  case  death date total  death  total covid case confirmed worldwide coronavirusoutbreak commroajyeec,Bot,0
6064,1,3,0.5967761711282766,china report  new case bringing total confirmed case   total death  new case  new death reported today coronavirus covid coronavirusoutbreak comconmtmuf,Bot,1
6065,0,3,0.05624491210051878,west expert underestimate chinas ability restart economy thats shutdown due coronavirus thats prime reason unfounded doom gloom global economy piece thequint ,Human,0
6066,101,3,0.09590276214117437,well tweet need reported since demonstrates spreading misinformation one blaming asian american community coronavirus fact came asia specifically wuhan china racist fact,Human,101
6067,0,3,0.9573060895532347,analysis coronavirus temporarily reduced chinas co emission quarter,Bot,0
6068,4,3,0.33655519548719853,iranian ambassador china keshavarzzadeh message wednesday hailed willingness chinese people mind help iranian nation dispatch health medical aid fight coronavirus epidemic ,Human,4
6069,0,3,0.4336774335329319,coronavirus update mainland china new case confirmed  new recovered  total case mainland china confirmed  recovered  death  worldwide case confirmed  recovered  death  closed case mortality rate ,Human,0
6070,0,3,0.11116719108518804,china wearing mask no way stop coronavirus state council tip workplace covid prevention control xinhua,Human,0
6071,0,3,0.5565870373496533,coronavirus caused turmoil global market impact wear off interview khiem do head asian multi asset baring invest asia china,Bot,0
6072,0,3,0.037980136466376074,ghanaian doctor china rap disease chinese stuff mom fwds covid coronavirus,Human,0
6073,0,3,0.18207903130928815,coronavirus hospital ward staffed robot open wuhan protect medic coronavirusupdate coronavirus chinacoronavirus robot wuhancoronavirus commmolvfbto,Human,0
6074,1,3,0.3551862170861128,democrat yet criticize china come coronavirus yet beat realdonaldtrump blame him wonder democrat criticize whats happening hongkong now official beating people subway ,Human,1
6075,0,3,0.06078011352084069,ccpchina even force uyghur medic help wuhan sent medic region china,Human,0
6076,0,3,0.1701324265302999,coronavirus made china tariff,Human,0
6077,3,3,0.5967761711282766,coronavirus outside china  case  death date total  death  total covid case confirmed worldwide coronavirusoutbreak comcyhoygybd,Bot,3
6078,9,3,0.11116719108518804,assistance provided saudiarabia ksrelief arrives wuhan china including medical supply device help combat effect coronavirus covid ksreliefen comfrztbezaln,Human,9
6079,1,3,0.1285158337598371,china major sign official believe outbreak control coronavirus covid coronavirusupdates ,Human,1
6080,11,3,0.07651310672792835,countrywide school closure top  country coronavirus china  yes italy  yes iran  yes south korea  yes spain  france  germany  usa  switzerland  japan  yes,Human,11
6081,0,3,0.25152334764543,getting parcel china today getting dressed arrives coronavirus comiqfuozqarz,Human,0
6082,0,3,0.49505756400804624,best explanation far coronavirus coronaviruschina corona coronavirusoutbreak wuhan wuhancoronavirus ncov ncov covid covid    ,Human,0
6083,0,3,0.393746460000491,eric u world best doctor hospital medical school researcher nurse healthcare pharmaceutical biotech co cdc say cant get testing done every day new problem italy china japan korea can coronavirus,Human,0
6084,6,3,0.300816711527256,wuhan close last makeshift coronavirus hospital china infection rate fall  video,Human,6
6085,0,3,0.07651310672792835,look increasingly likely coronavirus pandemic wrap u wreck personified corpse trump corpse biden china undisputed global leader,Human,0
6086,0,3,0.10328573467123618,ture chinacoronavirus wuhancoronavirus covid coronavirus ,Human,0
6087,0,3,0.10328573467123618,people say flu rationalize fact china built new hospital entire country quarantine ignoring playing this coronavirus donttestdonttell,Human,0
6088,0,3,0.1285158337598371,virus national origin especially incubated bacterial laboratory totalitarian communist regime whose reckless action release said virus global community gopleader mccarthy right its chinese coronavirus china owns it,Human,0
6089,0,3,0.18207903130928815,wow guess early report true engineered china call chinese coronavirus thats racist ,Human,0
6090,0,3,0.11116719108518804,wuhan virus expose danger reliance upon china american greatness china coronavirus trumpeasright ,Human,0
6091,0,3,0.23633691139538376,cathay pacific expects substantial loss year via bbcnews  aviation airline hk china covid coronavirus virus health healthcare medicine science research travel traveller economy politics regionalsecurity who,Human,0
6092,1,3,0.15881746424200632,authority elsewhere china lowered emergency response level epidemic relaxed travel restriction china wuhan coronavirus covid ,Human,1
6093,0,3,0.032398754737074244,crazy coronavirus china ,Human,0
6094,0,3,0.4540057291614072,global covid case  confirmed   recovered  death  case excluding china  confirmed   recovered  death  coronavirus coronavirusupdate coronavirusoutbreak,Human,0
6095,1,3,0.11116719108518804,china s tech giant accelerating effort field healthcare technology using cloud computing artificial intelligence country look contain fastspreading new coronavirus ww,Human,1
6096,1,3,0.5967761711282766,coronavirus uganda finance ministry mistakenly sent  embassy china,Bot,1
6097,0,3,0.13802618960216584,china bad behaviornot racist say west nileor lyme diseasenor racist say wuhan corona viruscoronavirus ,Human,0
6098,0,3,0.33655519548719853,le month italy gone three case coronavirus highest number case death outside china  death ,Human,0
6099,0,3,0.14812070832967303,finally something china last week unfortunately nobody want it coronavirus,Human,0
6100,2,3,0.5967761711282766,coronavirus outside china  case  death date total  death  total covid case confirmed worldwide coronavirusoutbreak comqtrlelmzu,Bot,2
6101,0,3,0.04811366570775446,today data coronavirus coronaviruschina covid comiqgghzcnd,Human,0
6102,1,3,0.09590276214117437,take look italyalong large aging population huge trade china business bought left right chinese businessmen italy daily coronavirus,Human,1
6103,0,3,0.07651310672792835,state emergency phase  devlared hungary c coronavirus travel ban italy iran china south korea effective midnight ban effect hu citizen country quarantined ban public event exceeding  indoor ,Human,0
6104,0,3,0.4540057291614072,coronavirus infect  percent german merkel german chancellor angela population understand population berlin chinavirus coronaviruschina coronavirusupdates coronavirusoutbreak coviditaly covid coronavirus,Human,0
6105,0,3,0.05202936550695904, confirmed case  reported death coronavirus known covid last updated pm mar    case  death china,Human,0
6106,1,3,0.3184188561317807,reflects reservation cancellation last month revelo explained virus came china became global pandemic  costarica coronavirus banctrust comxzlccaie,Human,1
6107,0,3,0.5361761477678701,police china wearing smart helmet equipped infrared camera temperature screening amid coronavirus epidemic hightech headgear infrared camera sound alarm anyone radius five metre ,Bot,0
6108,0,3,0.3742667881821624,famous last word department here china described wuhanvirus lab set study wait highly infectious disease like oh dunno coronavirus come bat ,Human,0
6109,0,3,0.04447883217419818,idk feel coronavirus feel bad people getting sick hand got extra week spring break deal thank china,Human,0
6110,95,3,0.2079055732880228,the real issue whether survive business owner china sichuan province reveals stark reality oncebustling shopping center latest coronavirus update ,Human,95
6111,0,3,0.7248402160410153,medium without impartial cannot look china eye double standard covid coronavirus comxeqoslvra,Bot,0
6112,0,3,0.0825396626774012,two half month later trudeau say cuba china russia north korea truth example control coronavirus spreading real statistic comhkugqrkikd,Human,0
6113,2,3,0.03508264339315584,fact  ok new nickname coronavirus sarscov yes originated china contrary people suggesting started italy  belongs family sars virus caused epidemic  also china,Human,2
6114,0,3,0.413569897933165,side coronavirus teleworking company leaving china technationnews apple google microsoft pubgmobile reshoring skype slack tiktok twitter zoom,Human,0
6115,0,3,0.14812070832967303,neither gunsthousands dead alreadychina covid coronavirus coronavirusuk,Human,0
6116,0,3,0.05624491210051878,no its almost silly say its downright stupid coronavirus originated china its prevalent china chinese restaurant get lot food product shipped china people want protect themselves its racism its common sense,Human,0
6117,5,3,0.07089257330076087,hungary shuts university school remain open ban indoor event w  pple  outdoor introduces travel ban italy china south iran hu citizen enter there introduces border check austrian slovenian border coronavirus,Human,5
6118,2,3,0.023518771605329593,coronavirus encouraging trend taken latest infection figure lower rate transmission within community china ,Human,2
6119,0,3,0.05202936550695904,coronavirus like thing made china wont last long covid,Human,0
6120,11,3,0.03508264339315584,french musician solidarity china fighting coronavirus,Human,11
6121,1,3,0.0825396626774012,coronavirus compounding economic problem emerging china quite while economic ripple significant world recover quickly infection contained ,Human,1
6122,57,3,0.1701324265302999,maybe courier companys delivery card updated mar  give precise idea covid coronavirus situation china delivery service entire hubei xinjiang province service many city  province including beijing comimjuwatx,Human,57
6123,0,3,0.07089257330076087,government china stop wetmarket let wild animal wildlife completely disconected world want communication government dangerous virus e corona covid coronavirus,Human,0
6124,0,3,0.1285158337598371,someone get trouble traveled italy china recently sick refusing tested coronavirus coronavirus covid,Human,0
6125,0,3,0.14812070832967303,coronona virus status  march  infected  death   recovered   active case   death china   death china   coronavirus,Human,0
6126,3,3,0.18207903130928815,maybe people hospitalized vaping oil imported china actually infected coronavirus wuhancoronavirus coronavirusupdate coronavirusoutbreak china corona cdc comeeqdauq,Human,3
6127,3,3,0.13802618960216584,profoundly moved today nytimes daily podcastclearly trump squandered chance ahead coronavirus like china heroic dr helen y chu infectious disease expert seattle helped save outbreak high school ,Human,3
6128,0,3,0.04447883217419818,addressed u israel planned kill enemy bioterrorism top them china iran well done coronavirus  week epidemic across country crisiscommunication,Human,0
6129,0,3,0.393746460000491,india following course action china followed pandemic india punishing whistleblower preventing mass spread coronavirus filing criminal case ,Human,0
6130,8,3,0.5565870373496533,m people locked inside home tomb china way knowing many people sick shortage testing kit people show symptom allowed out may late crow follow death coronavirus comhoolmggin ,Bot,8
6131,0,3,0.300816711527256,coronavirus taiwancdc taiwancdc taiwan suddenly disappear list country taiwan replaced tapei environs china comlurerfoyps,Human,0
6132,0,3,0.33655519548719853,he based recommendation data china showing  mortality rate people  year old well event longterm care facility kirkland washington eighteen resident died coronavirus covid,Human,0
6133,0,3,0.7081126267613624,president xi s visit wuhan mark turning point chinas war coronavirus the battle continues victory near scmpnews,Bot,0
6134,0,3,0.15881746424200632,coronavirus impacting work covid chinacoronavirus chinavirus technology ,Human,0
6135,0,3,0.09590276214117437,pls get fact right china  coronavirus related death whistleblower reprimanded police public werent informed thousand people participated mass banquet wuhan chinas cdc said human human transmission low jan  national tv,Human,0
6136,0,3,0.8358285757752799,china said enough coronavirus genome ,Bot,0
6137,0,3,0.15881746424200632,india open also held amid uncertainty whether shuttlers china japan majorlyhit country coronavirus permitted country ,Human,0
6138,3,3,0.06565556198004287,iranian ambassador beijing appreciates china s people sending hundred thousand mask protective suit medical glass ventilator russia also sent thousand testing kit the u usual blamed iranian establishment coronavirus ,Human,3
6139,0,3,0.28378247513569405,tlsa tizian life science to expedite evaluation patient soon possible said dr kunwar shailubhai ceo cso tiziana life science covid coronavirus coronavirusupdate china covid coronavirusflorida covid coronavirusseattle ,Human,0
6140,0,3,0.0825396626774012,virus coronizing world one got coronized blame coronied nation coronavirus china covid,Human,0
6141,0,3,0.08899515596679244,takeaway session even product start flowing china global supplychain risk far over tip panelist here  covid coronavirus,Human,0
6142,1,3,0.07651310672792835,slow problem began coronavirus complicated thing further beijing need quick rebound without rapid recovery chinas economy face longerterm headwind,Human,1
6143,2,3,0.8242118832176379,true worship cure incurable disease like cancer aid corona virus etc saint rampal ji maharaj one provides true worship must watch sadhna tv pm ist supreme god kabir covid china wuhan coronavirus special video combsdafhdo,Bot,2
6144,6,3,0.300816711527256,fall u rise back up china everything possible prove covid coronavirus corona combeoddw,Human,6
6145,0,3,0.3551862170861128,hungary state emergency bc coronavirus entry italy china southkorea iran austria slovenia border restricted unis closed online course  indoors  outdoors event off school closed yet excursion abroad,Human,0
6146,1,3,0.09590276214117437, assuming sake argument  coronavirus death hunt predicts applying china cdc figure  death  would relieve uk state least  call pension pot  takeitonthechin covid covid comnxojmscml,Human,1
6147,2,3,0.10328573467123618,time like these health worker doctor nurse become hero awe picture report coming china italy respect coronavirus covid,Human,2
6148,0,3,0.2079055732880228,china helping italy coronavirus comyogtq,Human,0
6149,0,3,0.13802618960216584,soooo right national disgrace were hiding coronavirus infection u better ccp hiding china donttestdonttell bill gate get people tested cdcgov,Human,0
6150,0,3,0.3184188561317807,coronavirus wuhanvirus china make targeted rrr cut stabilize foreign trade amid virus ,Human,0
6151,4,3,0.11956986651967942,coronavirus govt restore g internet entire jk internet playing main role chinadoctors interact patient mean vedio call doctor listen look carefully china aware people coronavirus ,Human,4
6152,0,3,0.28378247513569405,tlsa tiziana life science plc expedite development fully human antiinterleukinreceptor monoclonal antibody potential treatment certain patient infected coronavirus covid coronavirus coronavirusupdate china coronavirusflorida jimcramer ino comjilyywbak,Human,0
6153,0,3,0.07089257330076087,whats ridiculous ab dnc gop fighting ab coronavirus wuhancoronavirus time united ccpchina untrustworthy multiple health crisis originated w last one town virology lab w possible hiv protein,Human,0
6154,0,3,0.08899515596679244,coronavirus outbreak began sometime december hubei province china three month later beginning recover normal operation there worstcase scenario u would probably worse thisso  day disruption preparing for,Human,0
6155,0,3,0.11116719108518804,want learn lesson china regarding coronavirus look taipei beijing chinese regime lied repeatedly outbreak contain it taiwan distrust swift action saved life transparency tyranny ,Human,0
6156,0,3,0.07651310672792835,son biology teacher apparently told coronavirus storm teacup probably generated china retaliation us resistance huawei calm down please ignore stupid advice instead follow chrismartenson ,Human,0
6157,0,3,0.09590276214117437,coronavirus remains even close affecting  chinas population get anywhere even remotely near  germanyus chinas people certain real human right basic stay alive much better u germany,Human,0
6158,0,3,0.0825396626774012,disappointed government time  month see whole thing unfold china italy take time learn prepare wish everyone would take seriously coronavirus coronavirususa,Human,0
6159,0,3,0.15881746424200632,war room approach needed fight coronavirus unfortunately bureaucrat take wisdom bad plight wuhan learnt china folly narendramodi drharshvardhan hardeepspuri piyushgoyal shailajateacher ,Human,0
6160,0,3,0.28378247513569405,china sends medical expert italy help fight covid team five sichuan province deployed week take look coronavirus coronavirusoutbreak chengdu china comliccqjhkt,Human,0
6161,0,3,0.07651310672792835,kellye walker joining eastman chemical co chief legal officer challenging time company manufacturing site throughout china including city wuhan ground zero coronavirus covid outbreak ,Human,0
6162,1,3,0.8929942165253121,according uns trade development agency unctad apart tragic human consequence covid  coronavirus epidemic  pandemic covid china coronavirus covidfrance stockmarketcrash coronavirusfacts,Bot,1
6163,0,3,0.25152334764543,southwest hospital chongqing china march  yet official figure say theres new covid coronavirus case five cured patient day covid comxdurcboz,Human,0
6164,0,3,0.1701324265302999,coronavrus outbreak major test chinas authority china facing prospect st quarter zero negative growth chinese leader seriously worried job loss social unrest writes ft,Human,0
6165,0,3,0.06565556198004287,ridicoloushe announces expense one billion dollar fight coronavirus government let plane arriving china iran enter canada plus migrant receice week,Human,0
6166,2,3,0.7564524646655568,covid sars appear emerged china wet meat market mers the deadly coronavirus emerged middle east camel meat sector animalagriculture veganism vegan vegansforanimals vegansforlife govegan coronavirus meat,Bot,2
6167,0,3,0.04811366570775446,saw video people china train group police went train beating people like new age holocaust wtf going world sad people cant help may exposed it coronavirus,Human,0
6168,6,3,0.5967761711282766,coronavirus outside china  case  death date total  death  total covid case confirmed worldwide coronavirusoutbreak comqcmkrgivp,Bot,6
6169,3,3,0.33655519548719853,angelamerkel right coronavirus highly contagious southkorea test  day china test  people day u tested total  past two week disgusting,Human,3
6170,0,3,0.28378247513569405,reporter sun tianyuan show u doctor wuhan using traditional chinese medicine help covid patient coronavirus coronavirusoutbreak wuhan china comkxdikare,Human,0
6171,0,3,0.07089257330076087,well today last day work untilwho know when thanks again china coronavirus covid,Human,0
6172,0,3,0.28378247513569405,plot twist djt used black ops budget get covid outta ft detrick china time november roll around people scared crowd in eg polling place election coronavirus,Human,0
6173,0,3,0.08899515596679244,china s neighbour taiwan avoided coronavirus crisis  coronavirusoutbreak news,Human,0
6174,19,3,0.5565870373496533,there anger china following death liwenliang doctor tried warn people coronavirus epidemic people say government mistreated final week cherie chancy explains comuhpowckqhb wednsdaywisdom,Bot,19
6175,0,3,0.11116719108518804,china reporting factual number ppl infected ive heard story people china caught reporting virus taken jail coronavirus,Human,0
6176,0,3,0.07089257330076087,rt whowpro total number covid case reported mainland china date  figure includes  severe case  people died coronavirus comlxlxprytp foxnews foxandfriends,Human,0
6177,0,3,0.09590276214117437,spare u coronavirus covid china ,Human,0
6178,2,3,0.5967761711282766,coronavirus outside china  case  death date total  death  total covid case confirmed worldwide coronavirusoutbreak combqoxugjd,Bot,2
6179,0,3,0.15881746424200632,china produced coronavirus unleased world wonder end goal possible attempt gouging market control need bring back american production le dependency country,Human,0
6180,0,3,0.07089257330076087,coronavirus china beijing quarantine international arrival coronavirus covid ,Human,0
6181,0,3,0.09590276214117437,china s economy beginning revive according economics chinese economy likely running   capacity last week read latest quicktake learn china done far contain economic impact coronavirus ,Human,0
6182,0,3,0.10328573467123618,conspiracy theory toilet paper industry china italy started coronavirus sell toilet paper rice pasta covid coronavirus corona conspiracytheory conspiracytheories,Human,0
6183,1,3,0.04811366570775446,communist china try whitewash role creating global coronavirus crisis who s assistance truth told ground wuhan quickly censored communist party ,Human,1
6184,0,3,0.11956986651967942,coronavirus latest china imported case rise italy report deadliest day,Human,0
6185,0,3,0.4336774335329319,one question article decided post anyway given know coverup believe low number china ccp blaming others usa origin coronavirus,Human,0
6186,0,3,0.26734400306340506,something telling based rate infection coronavirus across world china may hiding something comkemhbvxv,Human,0
6187,0,3,0.07089257330076087,      country case china  case  death italy   iran   south korea   france    march  covid coronavirus commfroknf,Human,0
6188,79,3,0.1701324265302999,woman say according scriptin daily work proactively provide psychological counsel resident general secretary xis speech give u grassroots staff motivation  combat covid coronavirus everything real china including fakenews comkjrxhncg,Human,79
6189,0,3,0.06565556198004287,irony this none china sell ventilator italy fight coronavirus ,Human,0
6190,0,3,0.19466773728450495,covid coronavirus short clip showing rate increase number case outside china comhsqflfwgc,Human,0
6191,2,3,0.5967761711282766,coronavirus outside china  case  death date total  death  total covid case confirmed worldwide coronavirusoutbreak combzquvec,Bot,2
6192,0,3,0.23633691139538376,covid patient  required mechanical ventilation  needed extracorporeal membrane oxygenation support coronavirus covid covid pandemia ino thewistar cepivaccines inovio clinical trial april usa clinical trial may china s korea,Human,0
6193,5,3,0.13802618960216584,stimulus package so far due coronavirus uk b eu b china b india b thailand b u b sk b italy b malaysia b japan b ireland b taiwan b vietnam b indonesia m singapore m pump btc s price,Human,5
6194,0,3,0.14812070832967303,whatever charge accumulate due coronavirus keep tab on send realdonaldtrump bill china virus responsibility potus glennbeck studoesamerica patunleashed theblaze,Human,0
6195,0,3,0.9144161859602663,walking city  asian mask waking made want jump street coronavirus chinavirus leo,Bot,0
6196,0,3,0.06078011352084069,nail say snorting cocaine kill coronavirus could bring something like that may able save china italy comxxxiifi,Human,0
6197,0,3,0.04447883217419818,china plan coronavirus they come clean,Human,0
6198,3,3,0.8468202684509261,china provides  face mask sulaimani governorate protective measure coronavirus esta sulaimani kurdistan china twitterkurds coronavirus comeshxmzakz,Bot,3
6199,0,3,0.22179568769021463,videographic confirmed case grew outside china january date via globalspectator coronavirus covid italy switzerland southkorea spain germany france usa comjgkdkne,Human,0
6200,0,3,0.5768086562548855,angela merkel  germany could infected coronavirus  angelamerkel china coronavirus covid europe germany italy jensspahn,Bot,0
6201,0,3,0.06078011352084069,people imported coronavirus coronavirusinsa italy discussion home like online shopping personal hygiene vele thing china mall obvious no boom cory could time comynkzbfdr,Human,0
6202,22,3,0.11116719108518804,coronavirus hungary s govt order travel ban people coming iran china south korea italy unless hungarian national come hungary immediately quarantined,Human,22
6203,0,3,0.3551862170861128,coronavirus either world freaking  population china dying someone lying u given day  chinese die daily,Human,0
6204,0,3,0.393746460000491,india heading big trouble novel coronavirus following course action china followed pandemic india punishing whistleblower preventing mass spread covid filing criminal case ,Human,0
6205,1,3,0.09590276214117437,hungary govt declares state emergency covid coronavirus ban entry italy china south korea iran except hu citizen quarantined,Human,1
6206,0,3,0.3551862170861128,dont get it many layer sweeping gas need disinfect area covid coronavirus china ,Human,0
6207,0,3,0.413569897933165,virus spark tension china taiwan,Human,0
6208,0,3,0.15881746424200632,carrier recently suspended flight china south korea scaled back flight international destination wake epidemic vietnam coronavirus ,Human,0
6209,2,3,0.3551862170861128,hope im alarmist horror story coming china severe coronavirus covid actually paper cdc damage sarscov person lung heart see major pandemic happening halt life,Human,2
6210,1,3,0.032398754737074244,effort prevent coronavirus reentering china beijing city government ordered passenger arriving city overseas regardless point departure undergo day quarantine follow live update here,Human,1
6211,0,3,0.029913823351421277,literally see china bedroom window feel safer would uk right coronavirus coronavirusuk,Human,0
6212,2,3,0.19466773728450495,china house sale fall  february across  city today ft page  pmi export chart source refinitiv chinacustoms cc pminstitute coronavirus covid comdzufmbqyq,Human,2
6213,0,3,0.037980136466376074,wildlife considered natural resource china meaning people openly exploit economic gain law sickening need scrapped immediately coronavirus china ncov covid covidindia ncov ncov,Human,0
6214,0,3,0.28378247513569405,bloomberg  builder go bust china coronavirus strain deepen ,Human,0
6215,0,3,0.0825396626774012,export china make  australian export market expectedly virus caused reduced demand many good service coronavirusaustralia coronavirus oil ,Human,0
6216,0,3,0.300816711527256,coronavirus latest case surpass  worldwide death exceed  china report  new case italy infection  case u near  canada pm justin trudeau announce financial measure bbcworld commezhtblxeo,Human,0
6217,0,3,0.0825396626774012,climateemergency brigade must thinking christmas arrived flight italy china cancelled people staying home coronavirus bug done protest march environment,Human,0
6218,0,3,0.10328573467123618,long short trust ccp china professional siding chinazi wuhanvirus coronavirus,Human,0
6219,1,3,0.5967761711282766,coronavirus outside china  case  death date total  death  total covid case confirmed worldwide coronavirusoutbreak comphjmadh,Bot,1
6220,0,3,0.14812070832967303,coronavirusinsa coronavirussa coronavirusupdate bathong language twitter setting english according trend list written could chinese know implies given coronavirus started china,Human,0
6221,11,3,0.0825396626774012,israel came vaccine coronavirus government enforcing everyone get vaccination would do covid iran lebanon italy germany pakistan saudiarabia syria turkey russia egypt unitedkingdom southkorea japan iraq china,Human,11
6222,0,3,0.2079055732880228,china given u every thing even coronavirus,Human,0
6223,5,3,0.25152334764543,please sign tweet petition boycott china animal cruelty human right violation,Human,5
6224,0,3,0.2079055732880228,seeing many post supposed true account coronavirus italy china i little skeptical these say snopes,Human,0
6225,4,3,0.5565870373496533,long queue seen japan purchase mask coronavirus coronaviruschina comasdpxqqg fbr,Bot,4
6226,4,3,0.393746460000491,india heading big trouble novel coronavirus following course action china followed pandemic india punishing whistleblower preventing mass spread covid filing criminal case digitalindia perrylaw comkwjgumnp,Human,4
6227,0,3,0.08899515596679244, death italy country size new mexico population equivalent  m california texas arizona combined chinavirus wuhanvirus coronavirus,Human,0
6228,0,3,0.3184188561317807,problem coronavirus africa others people high risk die corona elder yrs old thus many african country many people age check italy france usa china average age died,Human,0
6229,0,3,0.09590276214117437,opinion latest trip made china top leader epicenter covid outbreak expected inspire decisive fight epidemic coronavirus ,Human,0
6230,0,3,0.08899515596679244,taiwan million visitor china  coronavirus case heres how ,Human,0
6231,20,3,0.5565870373496533,chinese billionaire critic china believe govt milesguo in wuhan  crematory burning corps  least  day day  body burnt come  dead coronavirus combcdscbz,Bot,20
6232,0,3,0.28378247513569405,bloomberg coronavirus outbreak becomes new battleground china taiwan rivalry  ,Human,0
6233,1,3,0.07651310672792835,coronavirus graph infection interesting progress comparison among china italy south korea iran,Human,1
6234,1,3,0.06078011352084069,sent china cure coronavirus infected patient,Human,1
6235,9,3,0.393746460000491,confirmed case outside china think usa top list nxt covid coronavirus comuvazsqrydd,Human,9
6236,0,3,0.4540057291614072,kerala movie hall shut due virus grip movie kerala symptom family travelhistory chinavirus ncov coronaviruschina coronaoutbreak coronavirusupdates coronavirusoutbreak coviditaly covid coronavirus,Human,0
6237,4,3,0.18207903130928815,beijing city say overseas visitor must enter day selfquarantine wednesday china announced  new confirmed case coronavirus ten came overseas incl six capital  five italy one unitedstates,Human,4
6238,0,3,0.08899515596679244,spamscam message adjusting coronavirus age quality face mask manufacturer china comdlmtsurva,Human,0
6239,3,3,0.23633691139538376,fact that  restaurant cuisine preprepared packaged china  chinese le concerned food prep sanitation american standard  many chinese illegals work chinese restaurant perhaps fleeing china coronavirus outbreak ,Human,3
6240,1,3,0.8669901931103381,coronavirus covid current death toll  china   italy   iran   south korea   spain   france   usa   japan   iraq   others  total case  recovered  coronaoutbreak coronavirus,Bot,1
6241,0,3,0.26734400306340506,china getting back business worst coronavirus outbreak country appears over  rt business news ,Human,0
6242,0,3,0.49505756400804624,strong evidence suggest coronavirus death rate near  place early detection conducted appropriately death rate outside hubei china smaller hubei death rate south korea smaller italy iran covid who who,Human,0
6243,0,3,0.19466773728450495,low sneaky move form johnshopkins reflects poorly kowtowing totalitarian ccpchina coronavirus wuhanvirus antichinazi comgoarrqrwwo,Human,0
6244,0,3,0.300816711527256,chinacoronavirusnumbersfall coronavirus coronaviruswuhannumbersfall chinaworkers covidchinanumbersfall chinacoronavirusundercontrol wuhan told go back work new case coronavirus subside china ,Human,0
6245,2,3,0.22179568769021463,rt cnbc here often praise china quick response coronavirus incident ,Human,2
6246,0,3,0.13802618960216584,factit wuhanvirus coronavirus despicable practice china trump official clash calling covid wuhan virus via forbes ,Human,0
6247,3,3,0.5565870373496533,first sprayed chemical outside street across china now jetpacked fogmen moving indoors spraying people still inside building coronavirus  via howroute  wednsdaywisdom,Bot,3
